MedianMonthly_HC,City,Zipcode,Number,State,Year
740.0,Birmingham,07000,01,Alabama,2013
695.0,Dothan,21184,01,Alabama,2013
1196.0,Hoover,35896,01,Alabama,2013
763.0,Huntsville,37000,01,Alabama,2013
771.0,Mobile,50000,01,Alabama,2013
828.0,Montgomery,51000,01,Alabama,2013
788.0,Tuscaloosa,77256,01,Alabama,2013
1372.0,Anchorage municipality,03000,02,Alaska,2013
1019.0,Avondale,04720,04,Arizona,2013
1027.0,Casas Adobes CDP,10670,04,Arizona,2013
1205.0,Chandler,12000,04,Arizona,2013
1084.0,Flagstaff,23620,04,Arizona,2013
1359.0,Gilbert town,27400,04,Arizona,2013
907.0,Glendale,27820,04,Arizona,2013
1202.0,Goodyear,28380,04,Arizona,2013
879.0,Mesa,46000,04,Arizona,2013
1115.0,Peoria,54050,04,Arizona,2013
937.0,Phoenix,55000,04,Arizona,2013
1105.0,San Tan Valley CDP,64210,04,Arizona,2013
1234.0,Scottsdale,65000,04,Arizona,2013
1006.0,Surprise,71510,04,Arizona,2013
955.0,Tempe,73000,04,Arizona,2013
776.0,Tucson,77000,04,Arizona,2013
886.0,Yuma,85540,04,Arizona,2013
773.0,Fayetteville,23290,05,Arkansas,2013
642.0,Fort Smith,24550,05,Arkansas,2013
687.0,Jonesboro,35710,05,Arkansas,2013
859.0,Little Rock,41000,05,Arkansas,2013
706.0,North Little Rock,50450,05,Arkansas,2013
731.0,Springdale,66080,05,Arkansas,2013
1485.0,Alameda,00562,06,California,2013
1265.0,Alhambra,00884,06,California,2013
1460.0,Anaheim,02000,06,California,2013
1497.0,Antioch,02252,06,California,2013
1053.0,Apple Valley town,02364,06,California,2013
932.0,Arden-Arcade CDP,02553,06,California,2013
1114.0,Bakersfield,03526,06,California,2013
1282.0,Baldwin Park,03666,06,California,2013
1220.0,Bellflower,04982,06,California,2013
1513.0,Berkeley,06000,06,California,2013
1506.0,Buena Park,08786,06,California,2013
1494.0,Burbank,08954,06,California,2013
1813.0,Camarillo,10046,06,California,2013
2011.0,Carlsbad,11194,06,California,2013
1103.0,Carmichael CDP,11390,06,California,2013
1542.0,Carson,11530,06,California,2013
939.0,Chico,13014,06,California,2013
1705.0,Chino,13210,06,California,2013
2065.0,Chino Hills,13214,06,California,2013
1536.0,Chula Vista,13392,06,California,2013
1091.0,Citrus Heights,13588,06,California,2013
1261.0,Clovis,14218,06,California,2013
1225.0,Compton,15044,06,California,2013
1408.0,Concord,16000,06,California,2013
1601.0,Corona,16350,06,California,2013
1619.0,Costa Mesa,16532,06,California,2013
1631.0,Daly City,17918,06,California,2013
1390.0,Davis,18100,06,California,2013
1338.0,Downey,19766,06,California,2013
983.0,East Los Angeles CDP,20802,06,California,2013
1128.0,El Cajon,21712,06,California,2013
1583.0,Elk Grove,22020,06,California,2013
1080.0,El Monte,22230,06,California,2013
1323.0,Escondido,22804,06,California,2013
1453.0,Fairfield,23182,06,California,2013
1610.0,Folsom,24638,06,California,2013
1447.0,Fontana,24680,06,California,2013
1901.0,Fremont,26000,06,California,2013
942.0,Fresno,27000,06,California,2013
1472.0,Fullerton,28000,06,California,2013
1390.0,Garden Grove,29000,06,California,2013
1381.0,Glendale,30000,06,California,2013
1079.0,Hawthorne,32548,06,California,2013
1402.0,Hayward,33000,06,California,2013
853.0,Hemet,33182,06,California,2013
1071.0,Hesperia,33434,06,California,2013
1699.0,Huntington Beach,36000,06,California,2013
1146.0,Indio,36448,06,California,2013
1173.0,Inglewood,36546,06,California,2013
2015.0,Irvine,36770,06,California,2013
1230.0,Jurupa Valley,37692,06,California,2013
1782.0,Lake Forest,39496,06,California,2013
1693.0,Lakewood,39892,06,California,2013
1154.0,Lancaster,40130,06,California,2013
1904.0,Livermore,41992,06,California,2013
1219.0,Long Beach,43000,06,California,2013
1333.0,Los Angeles,44000,06,California,2013
1194.0,Lynwood,44574,06,California,2013
1310.0,Manteca,45484,06,California,2013
1313.0,Menifee,46842,06,California,2013
854.0,Merced,46898,06,California,2013
1964.0,Milpitas,47766,06,California,2013
2074.0,Mission Viejo,48256,06,California,2013
1030.0,Modesto,48354,06,California,2013
1309.0,Moreno Valley,49270,06,California,2013
1846.0,Mountain View,49670,06,California,2013
1698.0,Murrieta,50076,06,California,2013
1451.0,Napa,50258,06,California,2013
2317.0,Newport Beach,51182,06,California,2013
1489.0,Norwalk,52526,06,California,2013
1264.0,Oakland,53000,06,California,2013
1383.0,Oceanside,53322,06,California,2013
1332.0,Ontario,53896,06,California,2013
1622.0,Orange,53980,06,California,2013
1443.0,Oxnard,54652,06,California,2013
1313.0,Palmdale,55156,06,California,2013
2416.0,Palo Alto,55282,06,California,2013
1574.0,Pasadena,56000,06,California,2013
1293.0,Perris,56700,06,California,2013
1378.0,Pittsburg,57456,06,California,2013
2404.0,Pleasanton,57792,06,California,2013
1262.0,Pomona,58072,06,California,2013
1106.0,Rancho Cordova,59444,06,California,2013
1717.0,Rancho Cucamonga,59451,06,California,2013
982.0,Redding,59920,06,California,2013
1216.0,Redlands,59962,06,California,2013
1850.0,Redondo Beach,60018,06,California,2013
1943.0,Redwood City,60102,06,California,2013
1177.0,Rialto,60466,06,California,2013
1261.0,Richmond,60620,06,California,2013
1291.0,Riverside,62000,06,California,2013
1483.0,Roseville,62938,06,California,2013
1081.0,Sacramento,64000,06,California,2013
1212.0,Salinas,64224,06,California,2013
971.0,San Bernardino,65000,06,California,2013
1499.0,San Buenaventura (Ventura),65042,06,California,2013
1970.0,San Clemente,65084,06,California,2013
1475.0,San Diego,66000,06,California,2013
1640.0,San Francisco,67000,06,California,2013
1727.0,San Jose,68000,06,California,2013
1289.0,San Leandro,68084,06,California,2013
1420.0,San Marcos,68196,06,California,2013
1835.0,San Mateo,68252,06,California,2013
2647.0,San Ramon,68378,06,California,2013
1323.0,Santa Ana,69000,06,California,2013
1534.0,Santa Barbara,69070,06,California,2013
1885.0,Santa Clara,69084,06,California,2013
1729.0,Santa Clarita,69088,06,California,2013
1129.0,Santa Maria,69196,06,California,2013
1650.0,Santa Monica,70000,06,California,2013
1390.0,Santa Rosa,70098,06,California,2013
1863.0,Simi Valley,72016,06,California,2013
1191.0,South Gate,73080,06,California,2013
1749.0,South San Francisco,73262,06,California,2013
1377.0,South Whittier CDP,73430,06,California,2013
1004.0,Stockton,75000,06,California,2013
1786.0,Sunnyvale,77000,06,California,2013
1695.0,Temecula,78120,06,California,2013
2098.0,Thousand Oaks,78582,06,California,2013
1618.0,Torrance,80000,06,California,2013
1584.0,Tracy,80238,06,California,2013
1006.0,Turlock,80812,06,California,2013
1613.0,Tustin,80854,06,California,2013
1638.0,Union City,81204,06,California,2013
1250.0,Upland,81344,06,California,2013
1507.0,Vacaville,81554,06,California,2013
1271.0,Vallejo,81666,06,California,2013
1123.0,Victorville,82590,06,California,2013
1051.0,Visalia,82954,06,California,2013
1228.0,Vista,82996,06,California,2013
1612.0,Walnut Creek,83346,06,California,2013
1528.0,West Covina,84200,06,California,2013
1399.0,Westminster,84550,06,California,2013
1385.0,Whittier,85292,06,California,2013
2303.0,Yorba Linda,86832,06,California,2013
1057.0,Yuba City,86972,06,California,2013
1213.0,Arvada,03455,08,Colorado,2013
1082.0,Aurora,04000,08,Colorado,2013
1305.0,Boulder,07850,08,Colorado,2013
1517.0,Centennial,12815,08,Colorado,2013
1034.0,Colorado Springs,16000,08,Colorado,2013
1039.0,Denver,20000,08,Colorado,2013
1150.0,Fort Collins,27425,08,Colorado,2013
844.0,Greeley,32155,08,Colorado,2013
1642.0,Highlands Ranch CDP,36410,08,Colorado,2013
1048.0,Lakewood,43000,08,Colorado,2013
1166.0,Longmont,45970,08,Colorado,2013
1017.0,Loveland,46465,08,Colorado,2013
730.0,Pueblo,62000,08,Colorado,2013
1244.0,Thornton,77290,08,Colorado,2013
1199.0,Westminster,83835,08,Colorado,2013
1189.0,Bridgeport,08000,09,Connecticut,2013
1389.0,Danbury,18430,09,Connecticut,2013
922.0,Hartford,37000,09,Connecticut,2013
963.0,New Britain,50370,09,Connecticut,2013
1130.0,New Haven,52000,09,Connecticut,2013
1698.0,Norwalk,55990,09,Connecticut,2013
1709.0,Stamford,73000,09,Connecticut,2013
942.0,Waterbury,80000,09,Connecticut,2013
980.0,Wilmington,77580,10,Delaware,2013
1477.0,Washington,50000,11,District of Columbia,2013
1329.0,Alafaya CDP,00410,12,Florida,2013
1565.0,Boca Raton,07300,12,Florida,2013
1033.0,Boynton Beach,07875,12,Florida,2013
1065.0,Brandon CDP,08150,12,Florida,2013
1002.0,Cape Coral,10275,12,Florida,2013
918.0,Clearwater,12875,12,Florida,2013
1392.0,Coral Springs,14400,12,Florida,2013
1214.0,Davie town,16475,12,Florida,2013
934.0,Deerfield Beach,16725,12,Florida,2013
997.0,Deltona,17200,12,Florida,2013
1184.0,Fort Lauderdale,24000,12,Florida,2013
830.0,Fort Myers,24125,12,Florida,2013
798.0,Gainesville,25175,12,Florida,2013
922.0,Hialeah,30000,12,Florida,2013
1085.0,Hollywood,32000,12,Florida,2013
970.0,Jacksonville,35000,12,Florida,2013
1383.0,Kendall CDP,36100,12,Florida,2013
906.0,Kissimmee,36950,12,Florida,2013
799.0,Lakeland,38250,12,Florida,2013
781.0,Largo,39425,12,Florida,2013
1004.0,Lauderhill,39550,12,Florida,2013
818.0,Lehigh Acres CDP,39925,12,Florida,2013
811.0,Melbourne,43975,12,Florida,2013
965.0,Miami,45000,12,Florida,2013
1170.0,Miami Beach,45025,12,Florida,2013
1091.0,Miami Gardens,45060,12,Florida,2013
1613.0,Miramar,45975,12,Florida,2013
1010.0,Orlando,53000,12,Florida,2013
851.0,Palm Bay,54000,12,Florida,2013
872.0,Palm Coast,54200,12,Florida,2013
1492.0,Pembroke Pines,55775,12,Florida,2013
947.0,Pine Hills CDP,56825,12,Florida,2013
1410.0,Plantation,57425,12,Florida,2013
1015.0,Pompano Beach,58050,12,Florida,2013
1112.0,Port St. Lucie,58715,12,Florida,2013
1262.0,Riverview CDP,60950,12,Florida,2013
953.0,St. Petersburg,63000,12,Florida,2013
851.0,Spring Hill CDP,68350,12,Florida,2013
1136.0,Sunrise,69700,12,Florida,2013
894.0,Tallahassee,70600,12,Florida,2013
992.0,Tampa,71000,12,Florida,2013
1007.0,Town 'n' Country CDP,72145,12,Florida,2013
1953.0,Weston,76582,12,Florida,2013
1118.0,West Palm Beach,76600,12,Florida,2013
662.0,Albany,01052,13,Georgia,2013
799.0,Athens-Clarke County unified government (balance),03440,13,Georgia,2013
1061.0,Atlanta,04000,13,Georgia,2013
782.0,Augusta-Richmond County consolidated government (balance),04204,13,Georgia,2013
838.0,Columbus,19000,13,Georgia,2013
1670.0,Johns Creek,42425,13,Georgia,2013
691.0,Macon,49000,13,Georgia,2013
1177.0,Roswell,67284,13,Georgia,2013
1089.0,Sandy Springs,68516,13,Georgia,2013
904.0,Savannah,69000,13,Georgia,2013
845.0,Warner Robins,80508,13,Georgia,2013
1272.0,Urban Honolulu CDP,71550,15,Hawaii,2013
866.0,Boise City,08830,16,Idaho,2013
1130.0,Meridian,52120,16,Idaho,2013
814.0,Nampa,56260,16,Idaho,2013
1399.0,Arlington Heights village,02154,17,Illinois,2013
1289.0,Aurora,03012,17,Illinois,2013
886.0,Bloomington,06613,17,Illinois,2013
1595.0,Bolingbrook village,07133,17,Illinois,2013
863.0,Champaign,12385,17,Illinois,2013
1073.0,Chicago,14000,17,Illinois,2013
925.0,Cicero town,14351,17,Illinois,2013
626.0,Decatur,18823,17,Illinois,2013
1162.0,Elgin,23074,17,Illinois,2013
1499.0,Evanston,24582,17,Illinois,2013
1213.0,Joliet,38570,17,Illinois,2013
1660.0,Naperville,51622,17,Illinois,2013
1249.0,Palatine village,57225,17,Illinois,2013
754.0,Peoria,59000,17,Illinois,2013
793.0,Rockford,65000,17,Illinois,2013
1268.0,Schaumburg village,68003,17,Illinois,2013
1209.0,Skokie village,70122,17,Illinois,2013
778.0,Springfield,72000,17,Illinois,2013
982.0,Waukegan,79293,17,Illinois,2013
796.0,Bloomington,05860,18,Indiana,2013
1470.0,Carmel,10342,18,Indiana,2013
684.0,Evansville,22000,18,Indiana,2013
1381.0,Fishers town,23278,18,Indiana,2013
680.0,Fort Wayne,25000,18,Indiana,2013
677.0,Gary,27000,18,Indiana,2013
815.0,Hammond,31000,18,Indiana,2013
829.0,Indianapolis,36003,18,Indiana,2013
751.0,Lafayette,40788,18,Indiana,2013
647.0,Muncie,51876,18,Indiana,2013
685.0,South Bend,71000,18,Indiana,2013
828.0,Cedar Rapids,12000,19,Iowa,2013
749.0,Davenport,19000,19,Iowa,2013
811.0,Des Moines,21000,19,Iowa,2013
881.0,Iowa City,38595,19,Iowa,2013
685.0,Sioux City,73335,19,Iowa,2013
696.0,Waterloo,82425,19,Iowa,2013
811.0,Kansas City,36000,20,Kansas,2013
925.0,Lawrence,38900,20,Kansas,2013
1246.0,Olathe,52575,20,Kansas,2013
1162.0,Overland Park,53775,20,Kansas,2013
716.0,Topeka,71000,20,Kansas,2013
754.0,Wichita,79000,20,Kansas,2013
861.0,Lexington-Fayette urban county,46027,21,Kentucky,2013
793.0,Louisville/Jefferson County metro government (balance),48006,21,Kentucky,2013
730.0,Baton Rouge,05000,22,Louisiana,2013
873.0,Bossier City,08920,22,Louisiana,2013
905.0,Kenner,39475,22,Louisiana,2013
800.0,Lafayette,40735,22,Louisiana,2013
689.0,Lake Charles,41155,22,Louisiana,2013
870.0,Metairie CDP,50115,22,Louisiana,2013
942.0,New Orleans,55000,22,Louisiana,2013
703.0,Shreveport,70000,22,Louisiana,2013
984.0,Portland,60545,23,Maine,2013
975.0,Baltimore,04000,24,Maryland,2013
2171.0,Bethesda CDP,07125,24,Maryland,2013
1692.0,Columbia CDP,19125,24,Maryland,2013
2049.0,Ellicott City CDP,26000,24,Maryland,2013
1312.0,Frederick,30325,24,Maryland,2013
1627.0,Gaithersburg,31175,24,Maryland,2013
1695.0,Germantown CDP,32025,24,Maryland,2013
1211.0,Glen Burnie CDP,32650,24,Maryland,2013
1532.0,Silver Spring CDP,72450,24,Maryland,2013
1704.0,Waldorf CDP,81175,24,Maryland,2013
1411.0,Boston,07000,25,Massachusetts,2013
1292.0,Brockton,09000,25,Massachusetts,2013
1664.0,Cambridge,11000,25,Massachusetts,2013
749.0,Fall River,23000,25,Massachusetts,2013
1384.0,Framingham CDP,24960,25,Massachusetts,2013
1053.0,Lawrence,34550,25,Massachusetts,2013
1068.0,Lowell,37000,25,Massachusetts,2013
1170.0,Lynn,37490,25,Massachusetts,2013
776.0,New Bedford,45000,25,Massachusetts,2013
1957.0,Newton,45560,25,Massachusetts,2013
1314.0,Quincy,55745,25,Massachusetts,2013
1520.0,Somerville,62535,25,Massachusetts,2013
940.0,Springfield,67000,25,Massachusetts,2013
998.0,Worcester,82000,25,Massachusetts,2013
1175.0,Ann Arbor,03000,26,Michigan,2013
927.0,Dearborn,21000,26,Michigan,2013
663.0,Detroit,22000,26,Michigan,2013
1171.0,Farmington Hills,27440,26,Michigan,2013
611.0,Flint,29000,26,Michigan,2013
806.0,Grand Rapids,34000,26,Michigan,2013
762.0,Kalamazoo,42160,26,Michigan,2013
747.0,Lansing,46000,26,Michigan,2013
1096.0,Livonia,49000,26,Michigan,2013
1205.0,Rochester Hills,69035,26,Michigan,2013
996.0,Southfield,74900,26,Michigan,2013
921.0,Sterling Heights,76460,26,Michigan,2013
1200.0,Troy,80700,26,Michigan,2013
772.0,Warren,84000,26,Michigan,2013
801.0,Westland,86000,26,Michigan,2013
782.0,Wyoming,88940,26,Michigan,2013
1112.0,Bloomington,06616,27,Minnesota,2013
1092.0,Brooklyn Park,07966,27,Minnesota,2013
725.0,Duluth,17000,27,Minnesota,2013
1214.0,Eagan,17288,27,Minnesota,2013
1418.0,Maple Grove,40166,27,Minnesota,2013
1005.0,Minneapolis,43000,27,Minnesota,2013
1256.0,Plymouth,51730,27,Minnesota,2013
949.0,Rochester,54880,27,Minnesota,2013
759.0,St. Cloud,56896,27,Minnesota,2013
950.0,St. Paul,58000,27,Minnesota,2013
1485.0,Woodbury,71428,27,Minnesota,2013
806.0,Gulfport,29700,28,Mississippi,2013
731.0,Jackson,36000,28,Mississippi,2013
837.0,Columbia,15670,29,Missouri,2013
775.0,Independence,35000,29,Missouri,2013
844.0,Kansas City,38000,29,Missouri,2013
1282.0,Lee's Summit,41348,29,Missouri,2013
1237.0,O'Fallon,54074,29,Missouri,2013
935.0,St. Charles,64082,29,Missouri,2013
720.0,St. Joseph,64550,29,Missouri,2013
759.0,St. Louis,65000,29,Missouri,2013
675.0,Springfield,70000,29,Missouri,2013
841.0,Billings,06550,30,Montana,2013
812.0,Missoula,50200,30,Montana,2013
841.0,Lincoln,28000,31,Nebraska,2013
872.0,Omaha,37000,31,Nebraska,2013
1325.0,Enterprise CDP,23770,32,Nevada,2013
1166.0,Henderson,31900,32,Nevada,2013
1021.0,Las Vegas,40000,32,Nevada,2013
1091.0,North Las Vegas,51800,32,Nevada,2013
932.0,Paradise CDP,54600,32,Nevada,2013
905.0,Reno,60600,32,Nevada,2013
953.0,Sparks,68400,32,Nevada,2013
1022.0,Spring Valley CDP,68585,32,Nevada,2013
864.0,Sunrise Manor CDP,71400,32,Nevada,2013
1104.0,Manchester,45140,33,New Hampshire,2013
1202.0,Nashua,50260,33,New Hampshire,2013
1216.0,Bayonne,03580,34,New Jersey,2013
853.0,Camden,10000,34,New Jersey,2013
1547.0,Clifton,13690,34,New Jersey,2013
1087.0,East Orange,19390,34,New Jersey,2013
1107.0,Elizabeth,21000,34,New Jersey,2013
1266.0,Jersey City,36000,34,New Jersey,2013
1001.0,Newark,51000,34,New Jersey,2013
1155.0,Passaic,56550,34,New Jersey,2013
1196.0,Paterson,57000,34,New Jersey,2013
1448.0,Toms River CDP,73110,34,New Jersey,2013
1039.0,Trenton,74000,34,New Jersey,2013
1183.0,Union City,74630,34,New Jersey,2013
900.0,Albuquerque,02000,35,New Mexico,2013
747.0,Las Cruces,39380,35,New Mexico,2013
1089.0,Rio Rancho,63460,35,New Mexico,2013
1004.0,Santa Fe,70500,35,New Mexico,2013
900.0,Albany,01000,36,New York,2013
697.0,Buffalo,11000,36,New York,2013
788.0,Cheektowaga CDP,15000,36,New York,2013
1397.0,Mount Vernon,49121,36,New York,2013
1565.0,New Rochelle,50617,36,New York,2013
1293.0,New York,51000,36,New York,2013
771.0,Rochester,63000,36,New York,2013
857.0,Schenectady,65508,36,New York,2013
722.0,Syracuse,73000,36,New York,2013
1292.0,Yonkers,84000,36,New York,2013
895.0,Asheville,02140,37,North Carolina,2013
1205.0,Cary town,10740,37,North Carolina,2013
991.0,Charlotte,12000,37,North Carolina,2013
1026.0,Concord,14100,37,North Carolina,2013
969.0,Durham,19000,37,North Carolina,2013
882.0,Fayetteville,22920,37,North Carolina,2013
808.0,Gastonia,25580,37,North Carolina,2013
806.0,Greensboro,28000,37,North Carolina,2013
776.0,Greenville,28080,37,North Carolina,2013
802.0,High Point,31400,37,North Carolina,2013
1011.0,Jacksonville,34200,37,North Carolina,2013
1000.0,Raleigh,55000,37,North Carolina,2013
916.0,Wilmington,74440,37,North Carolina,2013
769.0,Winston-Salem,75000,37,North Carolina,2013
812.0,Bismarck,07200,38,North Dakota,2013
790.0,Fargo,25700,38,North Dakota,2013
717.0,Akron,01000,39,Ohio,2013
619.0,Canton,12000,39,Ohio,2013
714.0,Cincinnati,15000,39,Ohio,2013
666.0,Cleveland,16000,39,Ohio,2013
884.0,Columbus,18000,39,Ohio,2013
632.0,Dayton,21000,39,Ohio,2013
660.0,Lorain,44856,39,Ohio,2013
839.0,Parma,61000,39,Ohio,2013
652.0,Toledo,77000,39,Ohio,2013
519.0,Youngstown,88000,39,Ohio,2013
1051.0,Broken Arrow,09050,40,Oklahoma,2013
1120.0,Edmond,23200,40,Oklahoma,2013
757.0,Lawton,41850,40,Oklahoma,2013
857.0,Norman,52500,40,Oklahoma,2013
822.0,Oklahoma City,55000,40,Oklahoma,2013
778.0,Tulsa,75000,40,Oklahoma,2013
1106.0,Beaverton,05350,41,Oregon,2013
1001.0,Bend,05800,41,Oregon,2013
1021.0,Eugene,23850,41,Oregon,2013
988.0,Gresham,31250,41,Oregon,2013
1159.0,Hillsboro,34100,41,Oregon,2013
948.0,Medford,47000,41,Oregon,2013
1164.0,Portland,59000,41,Oregon,2013
835.0,Salem,64900,41,Oregon,2013
942.0,Allentown,02000,42,Pennsylvania,2013
983.0,Bethlehem,06088,42,Pennsylvania,2013
688.0,Erie,24000,42,Pennsylvania,2013
885.0,Philadelphia,60000,42,Pennsylvania,2013
798.0,Pittsburgh,61000,42,Pennsylvania,2013
747.0,Reading,63624,42,Pennsylvania,2013
760.0,Scranton,69000,42,Pennsylvania,2013
1188.0,Cranston,19180,44,Rhode Island,2013
895.0,Pawtucket,54640,44,Rhode Island,2013
971.0,Providence,59000,44,Rhode Island,2013
1250.0,Warwick,74300,44,Rhode Island,2013
1124.0,Charleston,13330,45,South Carolina,2013
862.0,Columbia,16000,45,South Carolina,2013
1419.0,Mount Pleasant town,48535,45,South Carolina,2013
897.0,North Charleston,50875,45,South Carolina,2013
799.0,Rock Hill,61405,45,South Carolina,2013
790.0,Rapid City,52980,46,South Dakota,2013
826.0,Sioux Falls,59020,46,South Dakota,2013
755.0,Chattanooga,14000,47,Tennessee,2013
927.0,Clarksville,15160,47,Tennessee,2013
1244.0,Franklin,27740,47,Tennessee,2013
752.0,Jackson,37640,47,Tennessee,2013
659.0,Johnson City,38320,47,Tennessee,2013
792.0,Knoxville,40000,47,Tennessee,2013
841.0,Memphis,48000,47,Tennessee,2013
943.0,Murfreesboro,51560,47,Tennessee,2013
936.0,Nashville-Davidson metropolitan government (balance),52006,47,Tennessee,2013
740.0,Abilene,01000,48,Texas,2013
1478.0,Allen,01924,48,Texas,2013
802.0,Amarillo,03000,48,Texas,2013
944.0,Arlington,04000,48,Texas,2013
1408.0,Atascocita CDP,04462,48,Texas,2013
1138.0,Austin,05000,48,Texas,2013
757.0,Baytown,06128,48,Texas,2013
742.0,Beaumont,07000,48,Texas,2013
632.0,Brownsville,10768,48,Texas,2013
818.0,Bryan,10912,48,Texas,2013
1181.0,Carrollton,13024,48,Texas,2013
966.0,College Station,15976,48,Texas,2013
871.0,Corpus Christi,17000,48,Texas,2013
887.0,Dallas,19000,48,Texas,2013
948.0,Denton,19972,48,Texas,2013
755.0,Edinburg,22660,48,Texas,2013
766.0,El Paso,24000,48,Texas,2013
1800.0,Flower Mound town,26232,48,Texas,2013
950.0,Fort Worth,27000,48,Texas,2013
1709.0,Frisco,27684,48,Texas,2013
967.0,Garland,29000,48,Texas,2013
1017.0,Grand Prairie,30464,48,Texas,2013
567.0,Harlingen,32372,48,Texas,2013
879.0,Houston,35000,48,Texas,2013
926.0,Irving,37000,48,Texas,2013
901.0,Killeen,39148,48,Texas,2013
826.0,Laredo,41464,48,Texas,2013
1338.0,League City,41980,48,Texas,2013
1071.0,Lewisville,42508,48,Texas,2013
756.0,Longview,43888,48,Texas,2013
816.0,Lubbock,45000,48,Texas,2013
777.0,McAllen,45384,48,Texas,2013
1404.0,McKinney,45744,48,Texas,2013
1010.0,Mesquite,47892,48,Texas,2013
1037.0,Midland,48072,48,Texas,2013
741.0,Mission,48768,48,Texas,2013
1336.0,Missouri City,48804,48,Texas,2013
1114.0,North Richland Hills,52356,48,Texas,2013
823.0,Odessa,53388,48,Texas,2013
845.0,Pasadena,56000,48,Texas,2013
1486.0,Pearland,56348,48,Texas,2013
687.0,Pharr,57200,48,Texas,2013
1273.0,Plano,58016,48,Texas,2013
1180.0,Richardson,61796,48,Texas,2013
1185.0,Round Rock,63500,48,Texas,2013
790.0,San Angelo,64472,48,Texas,2013
859.0,San Antonio,65000,48,Texas,2013
1460.0,Sugar Land,70808,48,Texas,2013
780.0,Temple,72176,48,Texas,2013
1761.0,The Woodlands CDP,72656,48,Texas,2013
839.0,Tyler,74144,48,Texas,2013
787.0,Victoria,75428,48,Texas,2013
727.0,Waco,76000,48,Texas,2013
757.0,Wichita Falls,79000,48,Texas,2013
1116.0,Layton,43660,49,Utah,2013
796.0,Ogden,55980,49,Utah,2013
918.0,Orem,57300,49,Utah,2013
806.0,Provo,62470,49,Utah,2013
901.0,St. George,65330,49,Utah,2013
893.0,Salt Lake City,67000,49,Utah,2013
1264.0,Sandy,67440,49,Utah,2013
1252.0,West Jordan,82950,49,Utah,2013
1002.0,West Valley City,83470,49,Utah,2013
1675.0,Alexandria,01000,51,Virginia,2013
1945.0,Arlington CDP,03000,51,Virginia,2013
1892.0,Centreville CDP,14440,51,Virginia,2013
1390.0,Chesapeake,16000,51,Virginia,2013
1621.0,Dale City CDP,21088,51,Virginia,2013
1034.0,Hampton,35000,51,Virginia,2013
779.0,Lynchburg,47672,51,Virginia,2013
972.0,Newport News,56000,51,Virginia,2013
1051.0,Norfolk,57000,51,Virginia,2013
1030.0,Portsmouth,64000,51,Virginia,2013
918.0,Richmond,67000,51,Virginia,2013
786.0,Roanoke,68000,51,Virginia,2013
1319.0,Suffolk,76432,51,Virginia,2013
1355.0,Virginia Beach,82000,51,Virginia,2013
1075.0,Auburn,03180,53,Washington,2013
1605.0,Bellevue,05210,53,Washington,2013
930.0,Bellingham,05280,53,Washington,2013
1109.0,Everett,22640,53,Washington,2013
1140.0,Federal Way,23515,53,Washington,2013
922.0,Kennewick,35275,53,Washington,2013
1204.0,Kent,35415,53,Washington,2013
1597.0,Kirkland,35940,53,Washington,2013
932.0,Pasco,53545,53,Washington,2013
1268.0,Renton,57745,53,Washington,2013
1376.0,Seattle,63000,53,Washington,2013
807.0,Spokane,67000,53,Washington,2013
836.0,Spokane Valley,67167,53,Washington,2013
1095.0,Tacoma,70000,53,Washington,2013
967.0,Vancouver,74060,53,Washington,2013
811.0,Yakima,80010,53,Washington,2013
836.0,Appleton,02375,55,Wisconsin,2013
794.0,Eau Claire,22300,55,Wisconsin,2013
744.0,Green Bay,31000,55,Wisconsin,2013
915.0,Kenosha,39225,55,Wisconsin,2013
1033.0,Madison,48000,55,Wisconsin,2013
836.0,Milwaukee,53000,55,Wisconsin,2013
738.0,Oshkosh,60500,55,Wisconsin,2013
818.0,Racine,66000,55,Wisconsin,2013
973.0,Waukesha,84250,55,Wisconsin,2013
522.0,Bayamón zona urbana,06593,72,Puerto Rico,2013
529.0,Caguas zona urbana,10334,72,Puerto Rico,2013
623.0,Carolina zona urbana,14290,72,Puerto Rico,2013
910.0,Guaynabo zona urbana,32522,72,Puerto Rico,2013
272.0,Mayagüez zona urbana,52431,72,Puerto Rico,2013
266.0,Ponce zona urbana,63820,72,Puerto Rico,2013
537.0,San Juan zona urbana,76770,72,Puerto Rico,2013
743.0,Birmingham,07000,01,Alabama,2014
707.0,Dothan,21184,01,Alabama,2014
1176.0,Hoover,35896,01,Alabama,2014
768.0,Huntsville,37000,01,Alabama,2014
796.0,Mobile,50000,01,Alabama,2014
832.0,Montgomery,51000,01,Alabama,2014
846.0,Tuscaloosa,77256,01,Alabama,2014
1424.0,Anchorage municipality,03000,02,Alaska,2014
1054.0,Avondale,04720,04,Arizona,2014
1010.0,Casas Adobes CDP,10670,04,Arizona,2014
1179.0,Chandler,12000,04,Arizona,2014
1109.0,Flagstaff,23620,04,Arizona,2014
1396.0,Gilbert town,27400,04,Arizona,2014
955.0,Glendale,27820,04,Arizona,2014
1192.0,Goodyear,28380,04,Arizona,2014
910.0,Mesa,46000,04,Arizona,2014
1119.0,Peoria,54050,04,Arizona,2014
941.0,Phoenix,55000,04,Arizona,2014
1098.0,San Tan Valley CDP,64210,04,Arizona,2014
1285.0,Scottsdale,65000,04,Arizona,2014
1094.0,Surprise,71510,04,Arizona,2014
